"Mandate","Mandat"
"GoCardless Customer","GoCardless Müştərisi"
"GoCardless Settings","GoCardless Parametrləri"
"Webhooks Secret","Veb-huk Məxviliyi"
"Plaid Settings","Plaid Parametrləri"
"Synchronize all accounts every hour","Bütün hesabları hər saat sinxronlaşdır"
"Plaid Client ID","Plaid Müştəri İD"
"Plaid Secret","Plaid Məxviliyi"
"Plaid Environment","Plaid Mühiti"
"sandbox","sandbox"
"development","inkişaf"
"production","istehsalat"
"QuickBooks Migrator","QuickBooks Miqratoru"
"Application Settings","Tətbiq Parametrləri"
"Token Endpoint","Token Son Nöqtəsi"
"Scope","Əhatə dairəsi"
"Authorization Settings","Avtorizasiya Parametrləri"
"Authorization Endpoint","Avtorizasiya Son Nöqtəsi"
"Authorization URL","Avtorizasiya URL-i"
"Quickbooks Company ID","Quickbooks Şirkət İD"
"Company Settings","Şirkət Parametrləri"
"Default Shipping Account","Əsas Çatdırılma Hesabı"
"Default Warehouse","Əsas Anbar"
"Default Cost Center","Əsas Xərc Mərkəzi"
"Undeposited Funds Account","Depozit Qoyulmamış Vəsaitlər Hesabı"
"Shopify Log","Shopify Jurnalı"
"Shopify Settings","Shopify Parametrləri"
"status html","status html"
"Enable Shopify","Shopify-ı Aktivləşdir"
"App Type","Tətbiq Növü"
"Last Sync Datetime","Son Sinxronizasiya Tarix-Saat"
"Shop URL","Mağaza URL-i"
"eg: frappe.myshopify.com","məs: frappe.myshopify.com"
"Shared secret","Paylaşılan məxvilik"
"Webhooks Details","Veb-huk Detalları"
"Webhooks","Veb-huklar"
"Customer Settings","Müştəri Parametrləri"
"Default Customer","Əsas Müştəri"
"Customer Group will set to selected group while syncing customers from Shopify","Shopify-dan müştəriləri sinxronlaşdırarkən Müştəri Qrupu seçilmiş qrupa təyin ediləcək"
"For Company","Şirkət Üçün"
"Cash Account will used for Sales Invoice creation","Satış Fakturasının yaradılması üçün Nağd Hesab istifadə olunacaq"
"Update Price from Shopify To ERPNext Price List","Qiyməti Shopify-dan ERPNext Qiymət Cədvəlinə Yenilə"
"Default Warehouse to to create Sales Order and Delivery Note","Satış Sifarişi və Çatdırılma Qaiməsi yaratmaq üçün Əsas Anbar"
"Sales Order Series","Satış Sifarişi Seriyası"
"Import Delivery Notes from Shopify on Shipment","Göndərilmə zamanı Çatdırılma Qaimələrini Shopify-dan idxal et"
"Delivery Note Series","Çatdırılma Qaiməsi Seriyası"
"Import Sales Invoice from Shopify if Payment is marked","Ödəniş qeyd olunubsa, Satış Fakturasını Shopify-dan idxal et"
"Sales Invoice Series","Satış Fakturası Seriyası"
"Shopify Tax Account","Shopify Vergi Hesabı"
"Shopify Tax/Shipping Title","Shopify Vergi/Çatdırılma Başlığı"
"ERPNext Account","ERPNext Hesabı"
"Shopify Webhook Detail","Shopify Veb-huk Detalı"
"Webhook ID","Veb-huk İD"
"Tally Migration","Tally Miqrasiyası"
"Master Data","Əsas Məlumatlar"
"Data exported from Tally that consists of the Chart of Accounts, Customers, Suppliers, Addresses, Items and UOMs","Hesablar Planı, Müştərilər, Təchizatçılar, Ünvanlar, Məhsullar və Ölçü Vahidlərindən ibarət Tally-dən ixrac edilən məlumatlar"
"Is Master Data Processed","Əsas Məlumatlar İşlənib"
"Is Master Data Imported","Əsas Məlumatlar İdxal Edilib"
"Tally Creditors Account","Tally Kreditorlar Hesabı"
"Creditors Account set in Tally","Tally-də təyin edilmiş Kreditorlar Hesabı"
"Tally Debtors Account","Tally Debitorlar Hesabı"
"Debtors Account set in Tally","Tally-də təyin edilmiş Debitorlar Hesabı"
"Tally Company","Tally Şirkəti"
"Company Name as per Imported Tally Data","İdxal edilən Tally Məlumatlarına əsasən Şirkət Adı"
"Default UOM","Əsas UOM"
"UOM in case unspecified in imported data","İdxal edilən məlumatlarda qeyd olunmadığı halda UOM"
"ERPNext Company","ERPNext Şirkəti"
"Your Company set in ERPNext","ERPNext-də təyin edilmiş Şirkətiniz"
"Processed Files","İşlənmiş Fayllar"
"Parties","Tərəflər"
"UOMs","Vahidlər"
"Vouchers","Sənədlər"
"Round Off Account","Yuvarlaqlaşdırma Hesabı"
"Day Book Data","Gündəlik Kitab Məlumatları"
"Day Book Data exported from Tally that consists of all historic transactions","Bütün tarixi əməliyyatlardan ibarət Tally-dən ixrac edilən Gündəlik Kitab Məlumatları"
"Is Day Book Data Processed","Gündəlik Kitab Məlumatları İşlənib"
"Is Day Book Data Imported","Gündəlik Kitab Məlumatları İdxal Edilib"
"Woocommerce Settings","Woocommerce Parametrləri"
"Enable Sync","Sinxronizasiyanı Aktivləşdir"
"Woocommerce Server URL","Woocommerce Server URL-i"
"Secret","Məxvilik"
"API consumer key","API istehlakçı açarı"
"API consumer secret","API istehlakçı məxviliyi"
"Tax Account","Vergi Hesabı"
"Freight and Forwarding Account","Yük və Göndərmə Hesabı"
"Creation User","Yaradan İstifadəçi"
"The user that will be used to create Customers, Items and Sales Orders. This user should have the relevant permissions.","Müştərilər, Məhsullar və Satış Sifarişləri yaratmaq üçün istifadə olunacaq istifadəçi. Bu istifadəçinin müvafiq icazələri olmalıdır."
"This warehouse will be used to create Sales Orders. The fallback warehouse is ""Stores"".","Bu anbar Satış Sifarişləri yaratmaq üçün istifadə olunacaq. Ehtiyat anbar ""Stores""-dur."
"The fallback series is ""SO-WOO-"".","Ehtiyat seriyası ""SO-WOO-""-dur."
"This company will be used to create Sales Orders.","Bu şirkət Satış Sifarişləri yaratmaq üçün istifadə olunacaq."
"Delivery After (Days)","Çatdırılma Sonra (Gün)"
"This is the default offset (days) for the Delivery Date in Sales Orders. The fallback offset is 7 days from the order placement date.","Bu, Satış Sifarişlərində Çatdırılma Tarixi üçün əsas ofsetdir (günlər). Ehtiyat ofset sifarişin yerləşdirilməsi tarixindən 7 gündür."
"This is the default UOM used for items and Sales orders. The fallback UOM is ""Nos"".","Bu, məhsullar və Satış sifarişləri üçün istifadə olunan əsas UOM-dur. Ehtiyat UOM ""Nos""-dur."
"Endpoints","Son nöqtələr"
"Endpoint","Son nöqtə"
"Antibiotic Name","Antibiotik Adı"
"Healthcare Administrator","Səhiyyə Administratoru"
"Laboratory User","Laboratoriya İstifadəçisi"
"Is Inpatient","Stasionardır"
"Default Duration (In Minutes)","Əsas Müddət (Dəqiqə ilə)"
"Body Part","Bədən Hissəsi"
"Body Part Link","Bədən Hissəsi Linki"
"Procedure Template","Prosedur Şablonu"
"Procedure Prescription","Prosedur Resepti"
"Service Unit","Xidmət Bölməsi"
"Consumables","Stok İstifadəsini"
"Consume Stock","Stok İstifadəsi"
"Invoice Consumables Separately","Sərfiyyat Mallarını Ayrıca Fakturalandır"
"Consumption Invoiced","İstehlak Fakturalandı"
"Consumable Total Amount","Sərfiyyat Malları Ümumi Məbləği"
"Consumption Details","İstehlak Detalları"
"Nursing User","Tibb Bacısı İstifadəçisi"
"Clinical Procedure Item","Klinik Prosedur Maddəsi"
"Invoice Separately as Consumables","Sərfiyyat Malları kimi Ayrıca Fakturalandır"
"Transfer Qty","Transfer Miqdarı"
"Actual Qty (at source/target)","Faktiki Qalıq"
"Is Billable","Ödənişlidir"
"Allow Stock Consumption","Stok İstifadəsini aktiv et"
"Sample UOM","Nümunə UOM"
"Collection Details","Toplama Detalları"
"Change In Item","Məhsulda Dəyişiklik"
"Codification Table","Kodlaşdırma Cədvəli"
"Complaints","Şikayətlər"
"Dosage Strength","Doza Gücü"
"Strength","Güc"
"Drug Prescription","Dərman Resepti"
"Drug Name / Description","Dərman Adı / Təsviri"
"Dosage","Doza"
"Dosage by Time Interval","Zaman İntervalına görə Doza"
"Interval","İnterval"
"Interval UOM","İnterval UOM"
"Hour","Saat"
"Update Schedule","Cədvəli Yenilə"
"Exercise","İdman"
"Difficulty Level","Çətinlik Səviyyəsi"
"Counts Target","Hədəf Sayı"
"Counts Completed","Tamamlanan Say"
"Assistance Level","Yardım Səviyyəsi"
"Active Assist","Aktiv Yardım"
"Exercise Name","İdman Adı"
"Body Parts","Bədən Hissələri"
"Exercise Instructions","İdman Təlimatları"
"Exercise Video","İdman Videosu"
"Exercise Steps","İdman Addımları"
"Steps Table","Addımlar Cədvəli"
"Exercise Type Step","İdman Növü Addımı"
"Max number of visit","Maksimum səfər sayı"
"Visited yet","Hələ ziyarət edilib"
Reference Appointments,İstinad Randevuları
Valid till,Tarixə qədər etibarlıdır
Fee Validity Reference,Ödəniş Etibarlılığı İstinadı
Basic Details,Əsas təfərrüatlar
Mobile,Mobil
Phone (R),Telefon (R)
Phone (Office),Telefon (Ofis)
Employee and User Details,İşçi və İstifadəçi məlumatları
Hospital,Xəstənxana
Appointments,Randevular
Practitioner Schedules,Tibb İşçisi Cədvəlləri
Charges,Ödənişlər
Out Patient Consulting Charge,Ambulator konsultasiya qiyməti
Default Currency,Əsas Valyuta
Healthcare Schedule Time Slot,Səhiyyə Cədvəl Vaxtı
Parent Service Unit,Ana Xidmət Bölməsi
Service Unit Type,Xidmət Bölməsi Növü
Allow Appointments,Randevulara icazə ver
Allow Overlap,Üst-üstə düşməyə icazə ver
Inpatient Occupancy,Stasionar Doluluq
Occupancy Status,Doluluq Vəziyyəti
Vacant,Boş
Occupied,Dolu
Item Details,Material Təfərrüatları
UOM Conversion in Hours,Saatla Vahid Çevrilməsi
Rate / UOM,Qiymət / Vahid
Change in Item,Materialda Dəyişiklik
Out Patient Settings,Ambulator Parametrlər
Patient Name By,Pasiyent Adı (nəyə görə)
Patient Name,Pasiyent Adı
Link Customer to Patient,Müştərini Pasiyentlə Əlaqələndir
"If checked, a customer will be created, mapped to Patient.\nPatient Invoices will be created against this Customer. You can also select existing Customer while creating Patient.","İşarələnərsə, müştəri yaradılacaq və Pasiyentə təyin ediləcək.\nPasiyent fakturaları bu Müştəri üçün yaradılacaq. Pasiyent yaradarkən mövcud Müştərini də seçə bilərsiniz."
Default Medical Code Standard,Əsas Tibbi Kod Standartı
Collect Fee for Patient Registration,Pasiyent Qeydiyyatı üçün Ödəniş Topla
Checking this will create new Patients with a Disabled status by default and will only be enabled after invoicing the Registration Fee.,Bu işarələnərsə yeni Pasiyentlər susmaya görə Deaktiv statusu ilə yaradılacaq və yalnız Qeydiyyat Haqqı fakturalandıqdan sonra aktivləşdiriləcək.
Registration Fee,Qeydiyyat Haqqı
Automate Appointment Invoicing,Randevu Fakturalanmasını Avtomatlaşdır
Manage Appointment Invoice submit and cancel automatically for Patient Encounter,Pasiyent Görüşü üçün Randevu Fakturasının təsdiqini və ləğvini avtomatik idarə et
Enable Free Follow-ups,Pulsuz İzləmələri Aktivləşdir
Number of Patient Encounters in Valid Days,Etibarlı Günlərdə Pasiyent Görüşlərinin Sayı
The number of free follow ups (Patient Encounters in valid days) allowed,"İcazə verilən pulsuz izləmələrin (Etibarlı günlərdə Pasiyent Görüşləri) sayı"
Valid Number of Days,Etibarlı Günlərin Sayı
Time period (Valid number of days) for free consultations,"Pulsuz konsultasiyalar üçün vaxt dövrü (Etibarlı günlərin sayı)"
Default Healthcare Service Items,Əsas Səhiyyə Xidmət Materialları
"You can configure default Items for billing consultation charges, procedure consumption items and inpatient visits","Konsultasiya ödənişləri, prosedur sərfiyyat materialları və stasionar ziyarətlər üçün əsas Materialları konfiqurasiya edə bilərsiniz"
Clinical Procedure Consumable Item,Klinik Prosedur Sərfiyyat Materialı
Default Accounts,Əsas Hesablar
Default income accounts to be used if not set in Healthcare Practitioner to book Appointment charges.,Randevu ödənişlərini qeyd etmək üçün Tibb İşçisində təyin edilməyibsə istifadə ediləcək əsas gəlir hesabları.
Default receivable accounts to be used to book Appointment charges.,Randevu ödənişlərini qeyd etmək üçün istifadə ediləcək əsas debitor hesabları.
Out Patient SMS Alerts,Ambulator SMS Bildirişləri
Patient Registration,Pasiyent Qeydiyyatı
Registration Message,Qeydiyyat Mesajı
Confirmation Message,Təsdiq Mesajı
Avoid Confirmation,Təsdiqdən Qaçın
Do not confirm if appointment is created for the same day,Randevu eyni gün üçün yaradılıbsa təsdiq etmə
Appointment Reminder,Randevu Xatırlatması
Reminder Message,Xatırlatma Mesajı
Laboratory Settings,Laboratoriya Parametrləri
Create Lab Test(s) on Sales Invoice Submission,Satış Fakturası Təsdiqləndikdə Laboratoriya Test(lər)i Yarat
Checking this will create Lab Test(s) specified in the Sales Invoice on submission.,"Bu işarələnərsə, təsdiqləmə zamanı Satış Fakturasında göstərilən Laboratoriya Test(lər)i yaradılacaq."
Create Sample Collection document for Lab Test,Laboratoriya Testi üçün Nümunə Toplama sənədi yarat
Checking this will create a Sample Collection document  every time you create a Lab Test,"Bu işarələnərsə, hər dəfə Laboratoriya Testi yaratdığınız zaman Nümunə Toplama sənədi yaradılacaq"
Employee name and designation in print,Çapda işçi adı və vəzifəsi
Check this if you want the Name and Designation of the Employee associated with the User who submits the document to be printed in the Lab Test Report.,"Sənədi təqdim edən İstifadəçi ilə əlaqəli İşçinin Adı və Vəzifəsinin Laboratoriya Test Hesabatında çap olunmasını istəyirsinizsə, bunu işarələyin."
Do not print or email Lab Tests without Approval,Təsdiq olmadan Laboratoriya Testlərini çap etmə və ya e-poçtla göndərmə
Checking this will restrict printing and emailing of Lab Test documents unless they have the status as Approved.,"Bu işarələnərsə, Təsdiqlənmiş statusuna malik olmayan Laboratoriya Test sənədlərinin çap edilməsi və e-poçtla göndərilməsi məhdudlaşdırılacaq."
Custom Signature in Print,Çapda Xüsusi İmza
Laboratory SMS Alerts,Laboratoriya SMS Bildirişləri
Result Printed Message,Nəticə Çap Mesajı
Result Emailed Message,Nəticə E-poçt Mesajı
Check In,Qeydiyyatdan Keçmək
Check Out,Çıxış
A Positive,A Müsbət
A Negative,A Mənfi
AB Positive,AB Müsbət
AB Negative,AB Mənfi
B Positive,B Müsbət
B Negative,B Mənfi
O Positive,O Müsbət
O Negative,O Mənfi
Date of birth,Doğum tarixi
Admission Scheduled,Qəbul Planlaşdırıldı
Discharge Scheduled,Çıxış Planlaşdırıldı
Discharged,Çıxış Verildi
Admission Schedule Date,Qəbul Planlaşdırma Tarixi
Admitted Datetime,Qəbul Tarixi və Vaxtı
Expected Discharge,Gözlənilən Çıxış
Discharge Date,Çıxış Tarixi
Lab Prescription,Laboratoriya Resepti
Lab Test Name,Laboratoriya Test Adı
Test Created,Test Yaradıldı
Submitted Date,Təqdim Tarixi
Approved Date,Təsdiq Tarixi
Sample ID,Nümunə ID
Lab Technician,Laboratoriya Texniki
Report Preference,Hesabat Tərcihi
Test Name,Test Adı
Test Template,Test Şablonu
Test Group,Test Qrupu
Custom Result,Xüsusi Nəticə
LabTest Approver,Laboratoriya Testi Təsdiqləyicisi
Add Test,Test Əlavə et
Normal Range,Normal Aralıq
Result Format,Nəticə Formatı
Single,Tək
Compound,Mürəkkəb
Descriptive,Təsviri
Grouped,Qruplaşdırılmış
No Result,Nəticə Yoxdur
This value is updated in the Default Sales Price List.,Bu dəyərƏsas Satış Qiymət Cədvəlində yenilənir.
Lab Routine,Laboratoriya Rutini
Result Value,Nəticə Dəyəri
Require Result Value,Nəticə Dəyəri Tələb Olunur
Normal Test Template,Normal Test Şablonu
Patient Demographics,Pasiyent Demoqrafikası
Middle Name (optional),Ata adı (könüllü)
Inpatient Status,Stasionar Vəziyyəti
"If ""Link Customer to Patient"" is checked in Healthcare Settings and an existing Customer is not selected then, a Customer will be created for this Patient for recording transactions in Accounts module.","Səhiyyə Parametrlərində ""Müştərini Pasiyentlə Əlaqələndir"" seçilibsə və mövcud Müştəri seçilməyibsə, Hesablar modulunda əməliyyatları qeyd etmək üçün bu Pasiyent üçün Müştəri yaradılacaq."
Personal and Social History,Şəxsi və Sosial Tarixçə
Marital Status,Ailə Vəziyyəti
Married,Evli
Divorced,Boşanmış
Widow,Dul
Patient Relation,Pasiyent Əlaqəsi
"Allergies, Medical and Surgical History","Allergiya, Tibbi və Cərrahi Tarixçə"
Allergies,Allergiyalar
Medication,Dərman
Medical History,Tibbi Tarixçə
Surgical History,Cərrahi Tarixçə
Risk Factors,Risk Faktorları
Occupational Hazards and Environmental Factors,Peşə Təhlükələri və Ətraf Mühit Faktorları
Other Risk Factors,Digər Risk Faktorları
Patient Details,Pasiyent Təfərrüatları
Additional information regarding the patient,Pasiyent haqqında əlavə məlumat
Patient Age,Pasiyent Yaşı
Get Prescribed Clinical Procedures,Təyin Olunmuş Klinik Prosedurları Al
Therapy,Terapiya
Get Prescribed Therapies,Təyin Olunmuş Terapiyaları Al
Appointment Datetime,Randevu Tarixi və Vaxtı
Duration (In Minutes),Müddət (Dəqiqə)
Reference Sales Invoice,İstinad Satış Fakturası
More Info,Əlavə Məlumat
Referring Practitioner,İstinad Edən Tibb İşçisi
Assessment Template,Qiymətləndirmə Şablonu
Assessment Datetime,Qiymətləndirmə Tarixi və Vaxtı
Assessment Description,Qiymətləndirmə Təsviri
Assessment Sheet,Qiymətləndirmə Vərəqi
Total Score Obtained,Əldə Edilən Ümumi Bal
Scale Min,Şkala Min
Scale Max,Şkala Maks
Patient Assessment Detail,Pasiyent Qiymətləndirmə Detalı
Assessment Parameter,Qiymətləndirmə Parametri
Patient Assessment Parameter,Pasiyent Qiymətləndirmə Parametri
Patient Assessment Sheet,Pasiyent Qiymətləndirmə Vərəqi
Patient Assessment Template,Pasiyent Qiymətləndirmə Şablonu
Assessment Parameters,Qiymətləndirmə Parametrləri
Parameters,Parametrlər
Assessment Scale,Qiymətləndirmə Şkalası
Scale Minimum,Şkala Minimumu
Scale Maximum,Şkala Maksimumu
